epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,488.928,1.21669,0.84837,1.11995,0.83499,0.63599,0.73585,0.45384,1.38132,1.1103,1.09392,0.00060759,0.00060759,0.00060759
84,494.847,1.241,0.92101,1.14154,0.70633,0.75893,0.77759,0.49915,1.31253,1.05198,1.06436,0.000604841,0.000604841,0.000604841
85,500.672,1.20522,0.91682,1.13524,0.79371,0.68283,0.75586,0.49018,1.31608,1.11051,1.08089,0.000602092,0.000602092,0.000602092
86,506.48,1.22131,0.86748,1.11698,0.87066,0.68011,0.80193,0.51232,1.32297,1.02257,1.08222,0.000599343,0.000599343,0.000599343
87,512.345,1.20879,0.90783,1.12893,0.70947,0.75985,0.79186,0.49913,1.27621,1.06399,1.04855,0.000596595,0.000596595,0.000596595
88,518.563,1.20739,0.85472,1.14435,0.81469,0.65686,0.79352,0.51246,1.23104,1.05709,1.04167,0.000593846,0.000593846,0.000593846
89,524.216,1.26679,0.87189,1.1644,0.76689,0.74211,0.80338,0.49291,1.39325,1.00426,1.09581,0.000591097,0.000591097,0.000591097
90,529.969,1.20002,0.84303,1.09983,0.7866,0.69497,0.74861,0.45882,1.31042,1.18888,1.07498,0.000588348,0.000588348,0.000588348
91,535.888,1.19732,0.82841,1.1188,0.8272,0.68787,0.8034,0.49353,1.28403,1.07715,1.07579,0.000585599,0.000585599,0.000585599
92,541.464,1.24394,0.8691,1.1477,0.74949,0.77559,0.81886,0.4671,1.49215,1.03925,1.14205,0.00058285,0.00058285,0.00058285
93,546.992,1.18557,0.82569,1.12303,0.76065,0.71799,0.77797,0.50261,1.26817,1.09883,1.07036,0.000580101,0.000580101,0.000580101
94,552.693,1.17399,0.859,1.12613,0.80181,0.74577,0.84485,0.54761,1.24946,0.95627,1.05916,0.000577352,0.000577352,0.000577352
95,558.875,1.19828,0.86299,1.12036,0.7271,0.73653,0.80086,0.51123,1.26944,1.07399,1.06732,0.000574603,0.000574603,0.000574603
96,564.676,1.18597,0.8303,1.11396,0.86344,0.68623,0.80779,0.49007,1.30769,1.00329,1.07767,0.000571854,0.000571854,0.000571854
97,570.408,1.15672,0.80196,1.11583,0.77723,0.742,0.82193,0.48236,1.43444,0.93801,1.11762,0.000569106,0.000569106,0.000569106
98,576.407,1.16695,0.81945,1.1193,0.83156,0.74437,0.82236,0.51627,1.33375,0.99066,1.1249,0.000566357,0.000566357,0.000566357
99,582.362,1.15983,0.82327,1.11887,0.80095,0.71654,0.79129,0.48623,1.33695,1.07909,1.08991,0.000563608,0.000563608,0.000563608
100,588.515,1.1728,0.80792,1.10333,0.76803,0.73569,0.80383,0.49203,1.37407,1.08326,1.08917,0.000560859,0.000560859,0.000560859
101,594.409,1.20942,0.83416,1.12529,0.82225,0.71424,0.81986,0.47743,1.46098,1.01292,1.11572,0.00055811,0.00055811,0.00055811
102,600.182,1.19812,0.82432,1.10868,0.67782,0.79752,0.82258,0.51357,1.31149,1.01385,1.07809,0.000555361,0.000555361,0.000555361
103,606.113,1.14938,0.79939,1.11454,0.77879,0.69004,0.79882,0.50715,1.30846,1.0262,1.08531,0.000552612,0.000552612,0.000552612
104,612.01,1.18446,0.81841,1.10922,0.75486,0.73787,0.8035,0.50676,1.22664,1.03878,1.0621,0.000549863,0.000549863,0.000549863
105,617.708,1.18381,0.78192,1.11481,0.68923,0.73647,0.80288,0.53031,1.23103,0.96209,1.05467,0.000547114,0.000547114,0.000547114
106,623.649,1.14843,0.80586,1.10278,0.76442,0.71889,0.8027,0.51284,1.24685,0.9871,1.06805,0.000544365,0.000544365,0.000544365
107,629.438,1.11668,0.76363,1.1009,0.81582,0.73567,0.82018,0.52391,1.26372,0.98853,1.07108,0.000541617,0.000541617,0.000541617
108,635.227,1.17488,0.77121,1.11889,0.71985,0.75093,0.79846,0.46043,1.42011,1.03585,1.11116,0.000538868,0.000538868,0.000538868
